##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/09/26
##
## Query String: {&quot;sort&quot;:&quot;kic&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;cteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;koi&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,RA,DEC,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),KOI,SC,
9030447,Kepler,1401,1,0.5666978,0.0000005,55066.558072,0.076492,0.0001,-1.0000,0.1350,-1.0000,1.0000,0.90,294.7900,45.3916,78.4571,11.2695,13.4400,6693.0000,6914.0000,6732.0000,True,False,
9030509,Kepler,-1,1,0.4017846,0.0000003,54964.962189,0.024075,0.2830,0.2541,0.1953,0.1450,0.5036,0.88,294.8102,45.3933,78.4653,11.2578,14.4800,5172.0000,5419.0000,5326.0000,False,False,
9030817,Kepler,-1,1,2.0262233,0.0000029,54966.356406,0.497911,0.0057,0.0044,0.2457,0.2736,0.5277,0.88,294.9231,45.3270,78.4425,11.1568,13.8100,6266.0000,6516.0000,6632.0000,False,False,
9032671,Kepler,-1,1,0.2496079,0.0000001,54953.798542,0.013539,0.0142,0.0068,0.1634,0.1652,0.5093,0.70,295.5100,45.3124,78.6247,10.7845,12.9820,4807.0000,5012.0000,5044.0000,False,False,
9032900,Kepler,134,1,67.5242226,0.0004415,54985.471559,0.841239,0.0011,-1.0000,0.0323,-1.0000,1.0000,0.22,295.5866,45.3650,78.6976,10.7615,13.6750,6156.0000,6358.0000,6392.0000,True,True,
9048145,Kepler,6063,1,8.6678260,0.0000238,54970.340771,0.033053,0.0402,0.0014,0.0213,0.0215,0.4997,0.15,299.3980,45.3182,79.9798,8.3995,13.0890,6484.0000,6706.0000,6863.0000,True,False,
9051716,Kepler,-1,1,1.3908162,0.0000017,55002.199950,0.077916,0.0248,0.0212,0.2406,0.2891,0.5064,0.94,300.3513,45.3452,80.3491,7.8371,13.8390,6579.0000,6931.0000,6802.0000,False,False,
9051723,Kepler,-1,1,0.4034483,0.0000003,54964.699116,0.020893,0.0201,0.0180,0.1328,0.0833,0.5004,0.74,300.3520,45.3071,80.3164,7.8171,15.2920,5213.0000,5321.0000,5679.0000,False,False,
9053086,Kepler,3751,1,1.2748413,0.0000045,55000.314343,0.020244,0.0629,0.0318,0.0702,0.0581,0.4999,0.56,300.7217,45.3067,80.4518,7.5944,14.0340,5961.0000,-1.0000,-1.0000,True,False,
9071104,Kepler,-1,1,0.3852134,0.0000003,54964.762894,0.023329,0.2361,0.2102,0.1445,0.1583,0.5074,0.82,282.9860,45.4080,75.0380,18.8650,13.6510,5959.0000,6212.0000,6045.0000,False,False,
9071373,Kepler,-1,1,0.4217690,0.0000003,54953.991362,0.108608,0.1660,0.0827,0.2575,0.2344,0.5136,0.81,283.1591,45.4156,75.0893,18.7534,13.0690,-1.0000,-1.0000,-1.0000,False,False,
9071386,Kepler,23,1,4.6933061,0.0000097,54955.782030,0.042372,0.0151,-1.0000,0.0509,-1.0000,1.0000,0.36,283.1663,45.4031,75.0787,18.7443,12.2910,6324.0000,6540.0000,6479.0000,True,True,
9075704,Kepler,-1,1,0.5131523,0.0000009,54999.890308,0.025619,0.1419,0.0668,0.1738,0.1851,0.5020,0.68,285.5646,45.4943,75.7942,17.2030,16.2350,7556.0000,-1.0000,-1.0000,False,False,
9077796,Kepler,-1,1,0.2380804,0.0000001,54964.645249,0.010138,0.0579,-1.0000,0.0426,-1.0000,1.0000,0.72,286.7326,45.4959,76.1139,16.4436,15.4390,3516.0000,-9999.0000,4252.0000,False,False,
9083523,Kepler,-1,1,0.9184208,0.0000009,54954.484907,0.043032,0.4477,0.1553,0.1852,0.2147,0.5017,0.65,289.7392,45.4583,76.9386,14.4907,12.7090,-1.0000,-1.0000,-1.0000,False,False,
9084778,Kepler,1631,1,0.5922444,0.0000005,54964.649261,0.009975,0.0037,-1.0000,0.0913,-1.0000,1.0000,0.50,290.2809,45.4643,77.1056,14.1469,15.6530,4787.0000,5053.0000,4959.0000,True,True,
9085955,Kepler,-1,1,0.3592478,0.0000003,55002.043321,0.020273,0.0293,0.0296,0.2543,0.2415,0.4768,0.99,290.7479,45.4621,77.2443,13.8482,15.4190,5914.0000,-1.0000,-1.0000,False,False,
9087918,Kepler,-1,1,0.4456069,0.0000003,54964.861915,0.025417,0.3853,0.3766,0.1547,0.1661,0.5000,0.78,291.4839,45.4172,77.4270,13.3613,14.4860,5675.0000,5890.0000,6085.0000,False,False,
9091810,Kepler,-1,1,0.4797214,0.0000004,54953.601177,0.019527,0.4817,0.4165,0.1580,0.1554,0.4996,0.70,292.9500,45.4200,77.8879,12.4354,12.7550,4807.0000,5506.0000,5397.0000,False,True,
9092303,Kepler,-1,1,2.5771644,0.0000041,55000.755038,0.860544,0.0047,0.0041,0.3339,0.3690,0.5006,0.95,293.1318,45.4422,77.9661,12.3308,13.5900,8180.0000,-9999.0000,-9999.0000,False,False,
9094335,Kepler,-1,1,0.3407591,0.0000002,54964.693771,0.019330,0.0852,0.0716,0.2567,0.2425,0.4984,0.94,293.8433,45.4912,78.2389,11.9063,15.3600,5530.0000,5678.0000,5741.0000,False,False,
9097120,Kepler,927,1,23.8996529,0.0001005,54974.182416,0.024608,0.0204,-1.0000,0.0056,-1.0000,1.0000,0.03,294.7177,45.4858,78.5185,11.3579,15.4530,5957.0000,6223.0000,5959.0000,True,False,
9097798,Kepler,-1,1,0.3340654,0.0000002,54964.721156,0.019209,0.0555,0.0539,0.2493,0.2468,0.5082,0.99,294.9251,45.4810,78.5825,11.2266,14.5810,5592.0000,5841.0000,5894.0000,False,False,
9098590,Kepler,-1,1,2.2435710,0.0000034,54966.729795,0.030529,0.0735,0.0075,0.0744,0.0423,0.4959,0.47,295.1889,45.4062,78.6021,11.0278,14.9650,5846.0000,6187.0000,6011.0000,False,False,
9098810,Kepler,-1,1,8.2581820,0.0000219,54956.242092,0.023563,0.2861,0.2223,0.0167,0.0226,0.5055,0.12,295.2696,45.4760,78.6919,11.0101,13.4480,5126.0000,5273.0000,-9999.0000,False,False,
9101279,Kepler,5614,1,1.8114606,0.0000025,54965.932213,0.047264,0.9009,0.1262,0.1315,0.1074,0.5023,0.58,296.0016,45.4481,78.9116,10.5435,13.9470,8372.0000,-9999.0000,6719.0000,True,True,
9101400,Kepler,6192,1,1.6580372,0.0000811,55000.941245,0.028290,0.2930,0.2522,0.0923,0.0934,0.4998,0.55,296.0348,45.4908,78.9611,10.5431,14.6610,6414.0000,-1.0000,-1.0000,True,False,
9108058,Kepler,5615,1,2.1749313,0.0001193,54999.729437,0.049089,0.6188,0.0734,0.1209,0.0941,0.4992,0.57,297.7811,45.4243,79.5002,9.4373,14.2810,6563.0000,-1.0000,-1.0000,True,False,
9108579,Kepler,-1,1,1.1696282,0.0000013,54954.997950,0.069335,0.0202,0.0093,0.2657,0.2825,0.5031,0.81,297.8999,45.4666,79.5791,9.3854,11.5600,6386.0000,6709.0000,6606.0000,False,False,
9110213,Kepler,-1,1,0.3370543,0.0000002,54964.662645,0.017579,0.1234,0.1106,0.1342,0.1223,0.4989,0.73,298.3097,45.4192,79.6809,9.1119,15.9860,4400.0000,4677.0000,4726.0000,False,False,
9110346,Kepler,3607,1,1.7905531,0.0000028,55002.219003,0.018133,0.3251,0.2679,0.0559,0.0587,0.5000,0.44,298.3419,45.4077,79.6821,9.0865,16.3970,5054.0000,-1.0000,-1.0000,True,False,
9117416,Kepler,3425,1,20.0346008,0.0000780,54978.466250,0.040034,0.0001,-1.0000,0.0200,-1.0000,1.0000,0.17,300.3162,45.4954,80.4662,7.9357,13.2660,-1.0000,-1.0000,-1.0000,True,False,
9119405,Kepler,-1,1,18.6463233,0.0000710,54972.091160,0.053985,0.2195,0.1881,0.0163,0.0208,0.2323,0.11,300.8903,45.4034,80.5974,7.5435,13.7290,5569.0000,5788.0000,6032.0000,False,False,
9119652,Kepler,6193,1,2.2162380,0.0001952,54964.698572,0.019782,0.4177,0.2977,0.0535,0.0543,0.5027,0.43,300.9570,45.4492,80.6614,7.5274,14.3050,5097.0000,-1.0000,-1.0000,True,False,
9137992,Kepler,-1,1,1.4700455,0.0000018,54956.714718,0.035134,0.1191,-1.0000,0.0999,-1.0000,1.0000,0.64,283.4603,45.5558,75.3047,18.6030,12.9810,5471.0000,5674.0000,5629.0000,False,False,
9140402,Kepler,928,1,2.4941656,0.0000039,54966.443667,0.017297,0.0005,-1.0000,0.0368,-1.0000,1.0000,0.28,284.7594,45.5991,75.6829,17.7666,15.2510,5450.0000,5696.0000,6107.0000,True,False,
9142964,Kepler,-1,1,0.5892528,0.0000005,54953.880266,0.030833,0.0995,0.0504,0.0995,0.2024,0.5119,0.73,286.2011,45.5562,76.0264,16.8114,13.2360,6663.0000,6946.0000,6457.0000,False,False,
9143254,Kepler,1386,1,2.2750493,0.0000035,54965.667429,0.017644,0.0180,0.0168,0.0438,0.0416,0.4995,0.38,286.3619,45.5552,76.0693,16.7065,15.4520,5653.0000,5923.0000,5982.0000,True,True,
9145707,Kepler,-1,1,0.3207706,0.0000002,54964.766143,0.016639,0.4441,0.3938,0.1286,0.1042,0.5024,0.75,287.7475,45.5180,76.4188,15.7951,14.7500,5399.0000,5664.0000,5605.0000,False,False,
9145846,Kepler,-1,1,0.2944796,0.0000002,54964.702271,0.016150,0.1725,0.1565,0.2275,0.3266,0.4812,0.96,287.8326,45.5903,76.5121,15.7682,15.1610,4745.0000,5005.0000,4626.0000,False,False,
9149789,Kepler,2874,1,0.7050231,0.0000006,54964.668680,0.010982,0.0002,-1.0000,0.0878,-1.0000,1.0000,0.54,289.8589,45.5038,77.0170,14.4328,14.8670,5311.0000,5484.0000,5700.0000,True,False,
9151763,Kepler,-1,1,438.0519390,0.0050535,54948.994358,-1,-0.0059,-1.0000,0.0199,-1.0000,1.0000,-1.00,290.6850,45.5684,77.3246,13.9327,11.6950,4307.0000,4430.0000,4286.0000,False,False,
9151972,Kepler,-1,1,0.3867961,0.0000003,54964.648083,0.023510,0.1762,0.1588,0.2273,0.1502,0.5025,0.87,290.7679,45.5574,77.3394,13.8754,15.3720,5803.0000,6057.0000,5622.0000,False,False,
9153621,Kepler,-1,1,305.8196777,0.0038107,55002.670328,0.497138,0.0319,0.0081,0.0081,0.0246,0.1571,0.06,291.4119,45.5352,77.5147,13.4572,12.8740,4789.0000,5043.0000,5004.0000,False,False,
9159301,Kepler,-1,1,3.0447704,0.0000052,54956.302809,0.063278,0.4888,0.0612,0.1096,0.0977,0.5019,0.55,293.6933,45.5170,78.2142,12.0118,12.1460,7959.0000,-9999.0000,6538.0000,False,False,
9161428,Kepler,-1,1,0.3025934,0.0000003,55002.082455,0.016027,0.0997,0.0839,0.2698,0.2387,0.5150,0.92,294.4249,45.5060,78.4411,11.5496,15.1190,5535.0000,-1.0000,-1.0000,False,False,
9163674,Kepler,-1,1,1.5462890,0.0000020,55003.298001,0.024204,0.2217,0.1989,0.0870,0.0863,0.5005,0.54,295.2885,45.5183,78.7364,11.0181,13.8330,-1.0000,-1.0000,-1.0000,False,False,
9163796,Kepler,-1,1,121.0068441,0.0009445,55026.988381,-1,-0.0003,-1.0000,0.0414,-1.0000,1.0000,-1.00,295.3375,45.5048,78.7404,10.9814,9.5980,5135.0000,5376.0000,5448.0000,False,False,
9164561,Kepler,-1,1,1.2670378,0.0000015,54965.255669,0.031227,0.0482,0.0261,0.1051,0.1015,0.5000,0.61,295.6152,45.5047,78.8328,10.8092,13.7090,8059.0000,-9999.0000,-9999.0000,False,True,
9164694,Kepler,-1,1,1.1113636,0.0000012,54965.293490,0.067119,0.3869,0.2130,0.1828,0.2212,0.5163,0.75,295.6658,45.5069,78.8517,10.7789,14.1750,6213.0000,6318.0000,6447.0000,False,False,
9164836,Kepler,213,1,48.1188189,0.0002710,55003.838783,0.033262,0.0663,0.0083,0.0040,0.0036,0.7398,0.01,295.7123,45.5898,78.9418,10.7890,14.4740,5758.0000,6030.0000,5733.0000,True,True,
9166862,Kepler,931,1,3.8555993,0.0000074,55003.679731,0.026283,0.0166,-1.0000,0.0379,-1.0000,1.0000,0.27,296.3932,45.5686,79.1517,10.3589,15.2720,5714.0000,5870.0000,6158.0000,True,False,
9172506,Kepler,-1,1,50.4403135,0.0002837,54982.907309,0.080403,0.0850,0.0084,0.0089,0.0048,0.9199,0.06,297.9661,45.5458,79.6721,9.3839,12.0090,5987.0000,6242.0000,6352.0000,False,False,
9178185,Kepler,3868,1,2.9927070,0.0000051,54966.295861,0.012234,0.0004,-1.0000,0.0222,-1.0000,1.0000,0.18,299.5534,45.5221,80.2133,8.4088,13.9570,5664.0000,5823.0000,6137.0000,True,False,
9179531,Kepler,-1,1,6.5107804,0.0000158,54968.742940,0.034430,0.1278,0.1271,0.0336,0.0312,0.5057,0.28,299.9282,45.5951,80.4119,8.2201,15.0910,5594.0000,5794.0000,-9999.0000,False,False,
9179806,Kepler,-1,1,0.2809633,0.0000002,54964.812270,0.017681,0.1472,0.1202,0.1931,0.1871,0.5073,0.84,299.9919,45.5208,80.3704,8.1437,15.1730,5189.0000,5414.0000,5596.0000,False,False,
9180282,Kepler,5636,1,3.0376007,0.0000052,54955.606831,0.228744,0.0004,-1.0000,0.2430,-1.0000,1.0000,0.74,300.1190,45.5104,80.4075,8.0619,13.1160,6204.0000,6398.0000,6691.0000,True,False,
9181877,Kepler,-1,1,0.3210098,0.0000002,54953.793919,0.016609,0.0111,0.0088,0.1387,0.1154,0.5037,0.75,300.5397,45.5072,80.5581,7.8076,11.6980,4599.0000,4743.0000,4913.0000,False,False,
9205993,Kepler,-1,1,1.2197374,0.0000521,55000.494728,0.027346,0.5920,0.1088,0.1163,0.0983,0.5016,0.56,285.7254,45.6664,76.0050,17.1613,14.8710,7124.0000,-1.0000,-1.0000,False,False,
9207508,Kepler,-1,1,2.0151524,0.0000029,54965.111536,0.046005,0.5447,0.0970,0.1185,0.1127,0.4989,0.57,286.5950,45.6983,76.2716,16.6091,13.7050,6718.0000,6993.0000,6597.0000,False,False,
9210828,Kepler,-1,1,1.6564127,0.0000022,54965.408832,0.017070,0.1377,0.0962,0.0555,0.0569,0.4998,0.44,288.4445,45.6127,76.7077,15.3831,13.2210,4893.0000,5125.0000,5111.0000,False,False,
9214712,Kepler,6064,1,265.3009735,0.0027943,55149.899678,0.055504,0.0717,0.0028,0.0012,0.0012,0.0351,0.00,290.3896,45.6814,77.3420,14.1677,15.5180,5628.0000,5870.0000,6219.0000,True,False,
9214715,Kepler,6065,1,265.3000000,0.0027943,55149.923156,0.055997,0.0199,-1.0000,0.0012,-1.0000,1.0000,0.00,290.3912,45.6816,77.3426,14.1667,15.2790,5862.0000,6078.0000,6091.0000,True,False,
9220600,Kepler,-1,1,0.9791626,0.0000010,54954.447384,0.021715,0.0649,0.0293,0.0770,0.2530,0.5031,0.64,292.7854,45.6302,78.0293,12.6315,12.2640,7055.0000,-9999.0000,7114.0000,False,False,
9221398,Kepler,6066,1,13.7875200,0.0000460,54955.973793,0.017317,0.0119,-1.0000,0.0071,-1.0000,1.0000,0.04,293.0929,45.6918,78.1829,12.4658,12.1400,6420.0000,6660.0000,6404.0000,True,False,
9228778,Kepler,-1,1,1.5665945,0.0000020,54954.088082,0.077419,0.0395,0.0380,0.2798,0.2519,0.5022,0.99,295.7770,45.6736,79.0387,10.7883,12.0380,-1.0000,-1.0000,-1.0000,False,False,
9236858,Kepler,-1,1,2.5370818,0.0000040,54954.319042,0.029720,0.2282,0.0611,0.0661,0.0738,0.5003,0.45,298.1215,45.6511,79.8192,9.3411,13.0400,6510.0000,6726.0000,6760.0000,False,False,
9237149,Kepler,-1,1,0.5263441,0.0000004,54964.960485,0.022340,0.0201,0.0070,0.1720,0.1136,0.5034,0.64,298.2004,45.6203,79.8197,9.2779,14.8720,5809.0000,6158.0000,-9999.0000,False,False,
9237533,Kepler,-1,1,1.8686559,0.0000026,55004.717963,0.099025,0.0062,0.0078,0.2710,0.2453,0.5017,0.95,298.3151,45.6534,79.8890,9.2245,13.8230,6222.0000,6485.0000,-9999.0000,False,False,
9237755,Kepler,-1,1,0.3316703,0.0000002,54964.777807,0.018958,0.0846,0.0875,0.2374,0.2664,0.4956,0.98,298.3809,45.6277,79.8894,9.1718,14.2190,5176.0000,5356.0000,5315.0000,False,False,
9238207,Kepler,-1,1,0.2313530,0.0000002,55001.966607,0.012257,0.0989,0.0725,0.1509,0.1122,0.5076,0.75,298.4960,45.6001,79.9056,9.0882,15.6100,4910.0000,-1.0000,-1.0000,False,False,
9239684,Kepler,-1,1,0.2618159,0.0000001,54964.790149,0.014846,0.0024,0.0024,0.2524,0.2462,0.5027,0.99,298.9106,45.6082,80.0592,8.8409,12.5780,5827.0000,6099.0000,6227.0000,False,False,
9240664,Kepler,4338,1,10.7843330,0.0000325,54974.412905,0.010958,0.0002,-1.0000,0.0086,-1.0000,1.0000,0.25,299.2067,45.6455,80.1970,8.6805,13.6380,5370.0000,5617.0000,5732.0000,True,False,
9243795,Kepler,-1,1,14.4431301,0.0000492,54957.947084,0.052587,0.0403,0.0403,0.0203,0.4709,0.0000,0.14,300.1263,45.6336,80.5169,8.1207,12.7320,5505.0000,5793.0000,6059.0000,False,True,
9245929,Kepler,-1,1,0.3083748,0.0000002,54964.742065,0.016200,0.0778,0.0642,0.2696,0.2361,0.4914,0.94,300.7409,45.6278,80.7358,7.7496,15.5380,5093.0000,5311.0000,5125.0000,False,False,
9246715,Kepler,-1,1,171.2776968,0.0015784,55170.514777,0.445226,0.1773,0.1124,0.0155,0.0165,0.7126,0.11,300.9514,45.6041,80.7927,7.6115,9.2660,4699.0000,4900.0000,5056.0000,False,True,
9266285,Kepler,-1,1,5.6138696,0.0000128,54965.572026,0.031577,0.0569,0.0201,0.0325,0.0320,0.4982,0.25,284.3105,45.7696,75.7336,18.1203,14.0720,4184.0000,4451.0000,4501.0000,False,False,
9268105,Kepler,-1,1,0.4256937,0.0000003,54964.797205,0.022897,0.2151,0.2117,0.1096,0.1062,0.4992,0.76,285.2936,45.7997,76.0200,17.4906,13.6040,6046.0000,6298.0000,6241.0000,False,False,
9272276,Kepler,-1,1,0.2806130,0.0000002,54953.698094,0.016770,0.1762,0.1730,0.1505,0.1626,0.5014,0.81,287.7477,45.7214,76.6138,15.8738,13.1600,5560.0000,5846.0000,-9999.0000,False,False,
9274472,Kepler,-1,1,0.3020905,0.0000002,54964.726022,0.019634,0.1831,0.1519,0.1948,0.1978,0.4978,0.90,288.9946,45.7791,77.0242,15.0968,13.9190,5112.0000,5278.0000,5309.0000,False,False,
9278021,Kepler,-1,1,3.3594715,0.0000060,54956.873159,0.014350,0.0024,0.0016,0.0255,0.0300,0.5108,0.19,290.6501,45.7824,77.5146,14.0443,12.9830,6331.0000,6611.0000,6526.0000,False,True,
9278553,Kepler,1385,1,18.6100950,0.0000710,54972.084282,0.031221,0.0477,-1.0000,0.0095,-1.0000,1.0000,0.07,290.8835,45.7659,77.5693,13.8894,15.8400,5848.0000,6110.0000,6197.0000,True,False,
9282687,Kepler,6196,1,1.6804361,0.0000828,55000.611063,0.032005,0.2845,0.0546,0.0981,0.0907,0.5008,0.54,292.5728,45.7577,78.0801,12.8209,14.1100,6623.0000,-1.0000,-1.0000,True,False,
9283826,Kepler,-1,1,0.3565238,0.0000002,54953.798119,0.021789,0.3753,0.3467,0.2034,0.1855,0.5007,0.84,293.0453,45.7358,78.2083,12.5150,13.0920,5674.0000,5885.0000,5987.0000,False,True,
9284741,Kepler,-1,1,20.7292642,0.0000828,54974.226901,0.027373,0.3224,0.3202,0.0077,0.0122,0.6779,0.09,293.4254,45.7609,78.3517,12.2883,14.8070,5085.0000,5264.0000,-9999.0000,False,False,
9285587,Kepler,-1,1,1.8119482,0.0000025,54999.546019,0.097543,0.0115,0.0102,0.2277,0.2874,0.5050,0.93,293.7493,45.7617,78.4558,12.0866,12.9250,8008.0000,-9999.0000,-9999.0000,False,False,
9288175,Kepler,-1,1,0.2609349,0.0000001,54964.740797,0.014553,0.0058,0.0058,0.2548,0.2550,0.5026,0.99,294.6843,45.7504,78.7476,11.5000,12.5490,6972.0000,7259.0000,6605.0000,False,False,
9288786,Kepler,1390,1,1.7441023,0.0000024,54965.763573,0.012726,0.0100,-1.0000,0.0403,-1.0000,1.0000,0.30,294.9158,45.7839,78.8536,11.3718,15.7020,4197.0000,4315.0000,4390.0000,True,False,
9290838,Kepler,-1,1,0.3630317,0.0000002,54964.747874,0.021502,0.1520,0.1401,0.2509,0.2189,0.5329,0.92,295.6501,45.7839,79.0957,10.9183,15.4980,5395.0000,5602.0000,5356.0000,False,False,
9291368,Kepler,-1,1,3.7964709,0.0002586,55002.319217,0.067468,0.5334,0.0898,0.0940,0.0956,0.5014,0.53,295.8262,45.7876,79.1577,10.8115,14.0050,7889.0000,-1.0000,-1.0000,False,False,
9291629,Kepler,6198,1,20.6861040,0.0000828,54967.618459,1.385689,0.1909,-1.0000,0.0670,-1.0000,1.0000,0.53,295.9068,45.7241,79.1275,10.7321,13.9570,4629.0000,4748.0000,4611.0000,True,False,
9291748,Kepler,-1,1,15.9269941,0.0000589,55009.301059,0.070059,0.3563,0.0159,0.0255,0.0270,0.4886,0.17,295.9471,45.7416,79.1566,10.7154,15.5380,5012.0000,5305.0000,4975.0000,False,False,
9307423,Kepler,-1,1,0.5586161,0.0000006,55001.997191,0.027168,0.4965,0.4710,0.1100,0.1364,0.5011,0.73,300.5921,45.7575,80.7934,7.9057,15.7920,4597.0000,-1.0000,-1.0000,False,False,
9328852,Kepler,-1,1,0.6458515,0.0000006,54964.886398,0.012260,0.3051,0.0699,0.1028,0.0941,0.5004,0.54,284.9971,45.8867,76.0272,17.7146,15.3300,4338.0000,4604.0000,4617.0000,False,True,
9343862,Kepler,6201,1,1.1232568,0.0000466,54999.850251,0.025097,0.3732,0.1005,0.1161,0.1011,0.4996,0.57,292.4328,45.8534,78.1248,12.9504,15.0100,7709.0000,-1.0000,-1.0000,True,False,
9344623,Kepler,-1,1,14.7594793,0.0000514,54972.781981,0.058641,0.3367,0.3107,0.0223,0.0190,0.4064,0.15,292.7402,45.8015,78.1729,12.7350,13.8220,6312.0000,6540.0000,6537.0000,False,False,
9345163,Kepler,-1,1,0.2451223,0.0000001,54964.757218,0.014487,0.4462,0.4099,0.1423,0.1163,0.4995,0.77,292.9436,45.8263,78.2595,12.6186,15.4580,4799.0000,5031.0000,5173.0000,False,False,
9345838,Kepler,-1,1,1.0458736,0.0000011,54954.532063,0.065835,0.2363,0.1388,0.1373,0.1503,0.5061,0.75,293.2210,45.8439,78.3631,12.4529,12.3780,6761.0000,7025.0000,6685.0000,False,False,
9346253,Kepler,1388,1,34.0645780,0.0001696,54983.451023,0.072447,0.0304,-1.0000,0.0124,-1.0000,1.0000,0.09,293.3866,45.8703,78.4397,12.3612,15.4430,5916.0000,6204.0000,6085.0000,True,False,
9346655,Kepler,-1,1,0.8716212,0.0000009,54965.122004,0.010639,0.0936,-1.0000,0.0600,-1.0000,1.0000,0.47,293.5396,45.8739,78.4915,12.2675,14.2990,4183.0000,4313.0000,-9999.0000,False,False,
9347868,Kepler,-1,1,0.3184700,0.0000002,54964.835249,0.018599,0.1702,0.1592,0.1436,0.1626,0.5048,0.83,294.0103,45.8222,78.5947,11.9513,15.2100,5575.0000,5757.0000,5453.0000,False,False,
9350889,Kepler,-1,1,0.7259480,0.0000007,54954.241650,0.042687,0.2522,0.2253,0.2408,0.1530,0.4980,0.89,295.0918,45.8428,78.9646,11.2902,13.5720,6725.0000,6921.0000,6996.0000,False,False,
9353182,Kepler,-1,1,10.4762575,0.0000309,54959.051300,0.053612,0.1271,0.0118,0.0290,0.0280,0.5230,0.20,295.8544,45.8922,79.2611,10.8433,12.4210,5874.0000,6102.0000,6156.0000,False,False,
9353234,Kepler,-1,1,1.4865274,0.0000019,54965.431457,0.091030,0.0059,0.0038,0.2498,0.2158,0.5066,0.86,295.8762,45.8550,79.2349,10.8124,13.7250,8595.0000,-9999.0000,-9999.0000,False,False,
9356753,Kepler,-1,1,0.5926789,0.0000005,54953.947585,0.034078,0.3277,0.2395,0.1937,0.1717,0.5001,0.76,297.0435,45.8669,79.6387,10.1030,12.9660,6021.0000,6292.0000,6356.0000,False,False,
9357030,Kepler,-1,1,0.2804421,0.0000002,55001.917598,0.015656,0.0285,0.0241,0.2573,0.2597,0.5015,0.93,297.1239,45.8587,79.6588,10.0500,15.5360,5452.0000,-1.0000,-1.0000,False,False,
9357275,Kepler,-1,1,1.5882980,0.0000020,54954.065668,0.025808,0.1673,0.0532,0.0853,0.0790,0.5022,0.52,297.2025,45.8499,79.6778,9.9978,12.1860,7545.0000,-9999.0000,-9999.0000,False,True,
9365025,Kepler,-1,1,0.9843043,0.0000010,54954.462569,0.055605,0.0053,0.0044,0.2552,0.2484,0.4918,0.94,299.3679,45.8840,80.4627,8.7037,11.9020,8012.0000,-9999.0000,-9999.0000,False,False,
9366988,Kepler,3597,1,1.2190300,0.0000030,55000.455947,0.092105,0.0912,-1.0000,0.0756,-1.0000,1.0000,0.46,299.9716,45.8119,80.6159,8.3048,14.3710,5661.0000,-1.0000,-1.0000,True,False,
9388303,Kepler,-1,1,0.2667035,0.0000002,55002.002211,0.014314,0.3314,0.3136,0.1804,0.1193,0.5042,0.78,283.6258,45.9217,75.7092,18.6204,15.5510,5385.0000,5469.0000,5890.0000,False,False,
9389122,Kepler,-1,1,0.3499502,0.0000002,54964.907981,0.019050,0.4419,0.3990,0.1540,0.1331,0.4995,0.75,284.0834,45.9469,75.8502,18.3305,14.3130,5400.0000,5577.0000,5671.0000,False,False,
9392331,Kepler,-1,1,0.2617622,0.0000002,55000.339626,0.015183,0.0741,0.0694,0.1693,0.1441,0.4983,0.77,285.8676,45.9880,76.3562,17.1871,15.6990,5993.0000,6223.0000,6316.0000,False,False,
9392682,Kepler,-1,1,0.8929178,0.0000009,54954.624705,0.050708,0.1771,0.1592,0.1122,0.1606,0.4991,0.80,286.0571,45.9494,76.3693,17.0504,11.4980,7195.0000,-9999.0000,6403.0000,False,False,
9392702,Kepler,-1,1,3.9093145,0.0000160,54964.893911,0.033764,0.0952,0.0350,0.0493,0.0554,0.5006,0.37,286.0696,45.9006,76.3252,17.0243,14.6180,6170.0000,6440.0000,-9999.0000,False,False,
9394601,Kepler,3684,1,0.8768264,0.0000009,54955.415456,0.024709,0.1526,0.0279,0.1336,0.1439,0.4580,0.59,287.1531,45.9838,76.7005,16.3570,12.2900,6118.0000,6366.0000,6063.0000,True,False,
9402652,Kepler,-1,1,1.0731040,0.0000011,54954.289305,0.032276,0.3596,0.3496,0.1418,0.1369,0.5003,0.65,291.2787,45.9342,77.8458,13.7107,11.8230,6641.0000,6861.0000,6961.0000,False,False,
